,time,hashtags,user_mentions,favorite_count,geo,id_str,lang,place,retweet_count,retweeted,source,text,location,name,time_zone,utc_offset
771,04-02-2020 04:08,[],"[{'screen_name': 'MarshaBlackburn', 'name': 'Sen. Marsha Blackburn', 'id': 278145569, 'id_str': '278145569', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,8479,FALSE,Twitter for iPhone,"RT @MarshaBlackburn: The House Impeachment Managers have refused to answer basic questions about coordination with the “whistleblower.”
 
1…","Washington, DC",Donald J. Trump,None,None
772,04-02-2020 04:08,[],"[{'screen_name': 'MarshaBlackburn', 'name': 'Sen. Marsha Blackburn', 'id': 278145569, 'id_str': '278145569', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,5437,FALSE,Twitter for iPhone,RT @MarshaBlackburn: Impeachment* https://t.co/B9CrPQDNkO,"Washington, DC",Donald J. Trump,None,None
773,04-02-2020 03:31,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,5434,FALSE,Twitter for iPhone,RT @GOP: “A lot of candidates running for office and a lot of politicians talk about doing something about criminal justice reform but real…,"Washington, DC",Donald J. Trump,None,None
774,04-02-2020 03:31,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,8456,FALSE,Twitter for iPhone,"RT @GOP: “By approving both articles, the House of Representatives violated our Constitutional order, illegally abused their power of impea…","Washington, DC",Donald J. Trump,None,None
775,04-02-2020 03:31,[],"[{'screen_name': 'RNCLatinos', 'name': 'RNC Latinos', 'id': 455306401, 'id_str': '455306401', 'indices': [3, 14]}, {'screen_name': 'mercedesschlapp', 'name': 'Mercedes Schlapp', 'id': 42670638, 'id_str': '42670638', 'indices': [17, 33]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [87, 103]}]",0,None,1.22E+18,es,None,4306,FALSE,Twitter for iPhone,"RT @RNCLatinos: .@mercedesschlapp:

""Democrats have a socialist agenda while President @realDonaldTrump is focused on results.""

Mercedes S…","Washington, DC",Donald J. Trump,None,None
776,04-02-2020 03:30,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}, {'screen_name': 'TeamTrump', 'name': 'Team Trump (Text TRUMP to 88022)', 'id': 729676086632656900, 'id_str': '729676086632656900', 'indices': [21, 31]}, {'screen_name': 'parscale', 'name': 'Brad Parscale - Text TRUMP to 88022', 'id': 17685258, 'id_str': '17685258', 'indices': [95, 104]}]",0,None,1.22E+18,en,None,4811,FALSE,Twitter for iPhone,"RT @GOP: The RNC and @TeamTrump make an HISTORIC fundraising team - just ask Campaign Manager, @parscale ⬇️
 
“The fundraising is out of th…","Washington, DC",Donald J. Trump,None,None
777,04-02-2020 03:29,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,14144,FALSE,Twitter for iPhone,"RT @GOP: RT if you’re STILL not tired of winning!
https://t.co/8LFQFEqXIv","Washington, DC",Donald J. Trump,None,None
778,04-02-2020 03:28,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}, {'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': 2353605901, 'id_str': '2353605901', 'indices': [115, 129]}]",0,None,1.22E+18,en,None,4623,FALSE,Twitter for iPhone,RT @GOP: “The President has strong economic numbers… and people are feeling better than they did four years ago.” -@GOPChairwoman https://t…,"Washington, DC",Donald J. Trump,None,None
779,04-02-2020 03:26,[],"[{'screen_name': 'SenRonJohnson', 'name': 'Senator Ron Johnson', 'id': 233737858, 'id_str': '233737858', 'indices': [3, 17]}]",0,None,1.22E+18,en,None,3749,FALSE,Twitter for iPhone,"RT @SenRonJohnson: To use the House managers’ own argument on witnesses:
 
“The American people deserve a fair impeachment.”
“The Constitut…","Washington, DC",Donald J. Trump,None,None
780,04-02-2020 03:26,[],"[{'screen_name': 'SenRonJohnson', 'name': 'Senator Ron Johnson', 'id': 233737858, 'id_str': '233737858', 'indices': [3, 17]}]",0,None,1.22E+18,en,None,4268,FALSE,Twitter for iPhone,"RT @SenRonJohnson: Unfortunately, the House did not deliver a fair impeachment to the Senate. Instead, contrary to the warnings of @Speaker…","Washington, DC",Donald J. Trump,None,None
781,04-02-2020 03:26,[],"[{'screen_name': 'SenRonJohnson', 'name': 'Senator Ron Johnson', 'id': 233737858, 'id_str': '233737858', 'indices': [3, 17]}]",0,None,1.22E+18,en,None,3412,FALSE,Twitter for iPhone,RT @SenRonJohnson: House Democrats now demand the Senate do their investigatory work for them. Caving to their demands would have set a dan…,"Washington, DC",Donald J. Trump,None,None
782,04-02-2020 03:24,[],"[{'screen_name': 'SenJohnBarrasso', 'name': 'Sen. John Barrasso', 'id': 202206694, 'id_str': '202206694', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,4721,FALSE,Twitter for iPhone,"RT @SenJohnBarrasso: Voting is starting in Iowa today. The decision on who the president should be is made by voters, not by the United Sta…","Washington, DC",Donald J. Trump,None,None
783,04-02-2020 03:24,[],"[{'screen_name': 'SenTedCruz', 'name': 'Senator Ted Cruz', 'id': 1074480192, 'id_str': '1074480192', 'indices': [3, 14]}]",0,None,1.22E+18,en,None,5957,FALSE,Twitter for iPhone,"RT @SenTedCruz: Democrats wanted Senate impeachment witnesses because they failed to prove their case.
https://t.co/aanvUqjfwH","Washington, DC",Donald J. Trump,None,None
784,04-02-2020 03:24,"[{'text': 'impeachment', 'indices': [70, 82]}]","[{'screen_name': 'SenCapito', 'name': 'Shelley Moore Capito', 'id': 193794406, 'id_str': '193794406', 'indices': [3, 13]}]",0,None,1.22E+18,en,None,3149,FALSE,Twitter for iPhone,RT @SenCapito: Just wanted to give an update on where we are with the #impeachment trial this week: https://t.co/NQrTtE50bj,"Washington, DC",Donald J. Trump,None,None
785,04-02-2020 03:23,[],"[{'screen_name': 'SenateGOP', 'name': 'Senate Republicans', 'id': 14344823, 'id_str': '14344823', 'indices': [3, 13]}]",0,None,1.22E+18,en,None,6173,FALSE,Twitter for iPhone,"RT @SenateGOP: 13 witnesses.

28,578 documents.

193 video clips.

The Senate carried out our constitutional duty FAIRLY, and @realdonaldtr…","Washington, DC",Donald J. Trump,None,None
786,04-02-2020 03:20,[],[],116435,None,1.22E+18,en,None,25372,FALSE,Twitter for iPhone,Many people do not know what a great guy &amp; fantastic political talent the great Rush Limbaugh is. There is nobody l… https://t.co/VvdCXTbI3R,"Washington, DC",Donald J. Trump,None,None
787,03-02-2020 20:18,[],[],77510,None,1.22E+18,und,None,20508,FALSE,Twitter for iPhone,https://t.co/KSVkKL76NM,"Washington, DC",Donald J. Trump,None,None
788,03-02-2020 17:03,[],[],155195,None,1.22E+18,en,None,35593,FALSE,Twitter for iPhone,Where’s the Whistleblower? Where’s the second Whistleblower? Where’s the Informer? Why did Corrupt politician Schif… https://t.co/rPE6VcffXj,"Washington, DC",Donald J. Trump,None,None
789,03-02-2020 16:52,[],[],138806,None,1.22E+18,en,None,24831,FALSE,Twitter for iPhone,KEEP AMERICA GREAT!,"Washington, DC",Donald J. Trump,None,None
790,03-02-2020 16:52,[],[],221701,None,1.22E+18,en,None,36556,FALSE,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,"Washington, DC",Donald J. Trump,None,None
791,03-02-2020 16:51,[],[],89451,None,1.22E+18,en,None,20410,FALSE,Twitter for iPhone,"Republicans in Iowa, go out and Caucus today. Your great Trade Deals with China, Mexico, Canada, Japan, South Korea… https://t.co/rZTznIgOXe","Washington, DC",Donald J. Trump,None,None
792,03-02-2020 16:42,[],[],121487,None,1.22E+18,en,None,26317,FALSE,Twitter for iPhone,"I hope Republicans &amp; the American people realize that the totally partisan Impeachment Hoax is exacty that, a Hoax.… https://t.co/FzKPQnD0Bi","Washington, DC",Donald J. Trump,None,None
793,03-02-2020 13:16,[],"[{'screen_name': 'michaelbeatty3', 'name': '🇺🇸🇺🇸 Miguelifornia 🇺🇸🇺🇸', 'id': 591505507, 'id_str': '591505507', 'indices': [3, 18]}]",0,None,1.22E+18,en,None,10432,FALSE,Twitter for iPhone,"RT @michaelbeatty3: ""MY VIEWERS WANT ACCOUNTABILITY!!!!""
""WE'LL BE WATCHING SENATOR""
Maria says EXACTLY what Americans are thinking.
THANK…","Washington, DC",Donald J. Trump,None,None
794,03-02-2020 13:15,[],"[{'screen_name': 'LindseyGrahamSC', 'name': 'Lindsey Graham', 'id': 432895323, 'id_str': '432895323', 'indices': [0, 16]}]",12797,None,1.22E+18,und,None,5305,FALSE,Twitter for iPhone,@LindseyGrahamSC https://t.co/lWUKpH1ydc,"Washington, DC",Donald J. Trump,None,None
795,03-02-2020 13:02,[],"[{'screen_name': 'SteveDoocy', 'name': 'Steve Doocy', 'id': 22055109, 'id_str': '22055109', 'indices': [89, 100]}, {'screen_name': 'foxandfriends', 'name': 'FOX & friends', 'id': 15513604, 'id_str': '15513604', 'indices': [101, 115]}]",75606,None,1.22E+18,en,None,15682,FALSE,Twitter for iPhone,"The DNC on Bernie Sanders, “Looks like they’re going to do it to him again, doesn’t it?” @SteveDoocy @foxandfriends","Washington, DC",Donald J. Trump,None,None
796,03-02-2020 06:07,[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,54000,FALSE,Twitter for iPhone,"RT @realDonaldTrump: I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! 

Text TR…","Washington, DC",Donald J. Trump,None,None
797,03-02-2020 05:25,[],[],120856,None,1.22E+18,en,None,26809,FALSE,Twitter for iPhone,Hope you liked this! https://t.co/y1j2Wf6J4p,"Washington, DC",Donald J. Trump,None,None
798,03-02-2020 05:09,[],"[{'screen_name': 'GOPChairwoman', 'name': 'Ronna McDaniel', 'id': 2353605901, 'id_str': '2353605901', 'indices': [3, 17]}]",0,None,1.22E+18,en,None,11381,FALSE,Twitter for iPhone,RT @GOPChairwoman: The RNC is building the biggest data infrastructure and ground game in the history of politics to re-elect @realDonaldTr…,"Washington, DC",Donald J. Trump,None,None
799,03-02-2020 05:09,[],"[{'screen_name': 'TeamTrump', 'name': 'Team Trump (Text TRUMP to 88022)', 'id': 729676086632656900, 'id_str': '729676086632656900', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [25, 41]}]",0,None,1.22E+18,en,None,10696,FALSE,Twitter for iPhone,RT @TeamTrump: President @realDonaldTrump: We have a 'Positive Revolution' going on in America! https://t.co/rqLyiu6CpW,"Washington, DC",Donald J. Trump,None,None
800,03-02-2020 05:08,[],[],96069,None,1.22E+18,en,None,16896,FALSE,Twitter for iPhone,Great company! https://t.co/Q1NFAHrC3p,"Washington, DC",Donald J. Trump,None,None
801,03-02-2020 05:06,[],"[{'screen_name': 'DonaldJTrumpJr', 'name': 'Donald Trump Jr.', 'id': 39344374, 'id_str': '39344374', 'indices': [3, 18]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [30, 46]}]",0,None,1.22E+18,en,None,20526,FALSE,Twitter for iPhone,"RT @DonaldJTrumpJr: My father @realDonaldTrump promised to restore hope in America. 

That includes EVERYONE!!!

Together, let’s KEEP AMERI…","Washington, DC",Donald J. Trump,None,None
802,03-02-2020 05:05,[],[],72884,None,1.22E+18,en,None,13493,FALSE,Twitter for iPhone,Thank you Mike! https://t.co/iNwuaJ3KVP,"Washington, DC",Donald J. Trump,None,None
803,03-02-2020 05:03,"[{'text': 'SuperBowl', 'indices': [26, 36]}]","[{'screen_name': 'TeamTrump', 'name': 'Team Trump (Text TRUMP to 88022)', 'id': 729676086632656900, 'id_str': '729676086632656900', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [121, 137]}]",0,None,1.22E+18,en,None,22102,FALSE,Twitter for iPhone,"RT @TeamTrump: Our SECOND #SuperBowl ad just aired!

America is Stronger, Safer, and More Prosperous thanks to President @realDonaldTrump…","Washington, DC",Donald J. Trump,None,None
804,03-02-2020 04:59,[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,42709,FALSE,Twitter for iPhone,RT @realDonaldTrump: Congratulations to the Kansas City Chiefs on a great game and a fantastic comeback under immense pressure. We are prou…,"Washington, DC",Donald J. Trump,None,None
805,03-02-2020 04:58,"[{'text': 'SuperBowl', 'indices': [121, 131]}]","[{'screen_name': 'parscale', 'name': 'Brad Parscale - Text TRUMP to 88022', 'id': 17685258, 'id_str': '17685258', 'indices': [3, 12]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [104, 120]}]",0,None,1.22E+18,en,None,13906,FALSE,Twitter for iPhone,RT @parscale: The triggered left is doing everything possible to make negative talking points about the @realDonaldTrump #SuperBowl ad abou…,"Washington, DC",Donald J. Trump,None,None
806,03-02-2020 03:49,[],"[{'screen_name': 'DavidAFrench', 'name': 'David French', 'id': 240107748, 'id_str': '240107748', 'indices': [3, 16]}, {'screen_name': 'AliceMarieFree', 'name': 'Alice Marie Johnson', 'id': 1009976545044201472, 'id_str': '1009976545044201472', 'indices': [79, 94]}]",0,None,1.22E+18,en,None,7626,FALSE,Twitter for iPhone,RT @DavidAFrench: This was a good ad highlighting a very good thing Trump did. @AliceMarieFree is a good friend and a wonderful person.,"Washington, DC",Donald J. Trump,None,None
807,03-02-2020 03:48,[],"[{'screen_name': 'AliceMarieFree', 'name': 'Alice Marie Johnson', 'id': 1009976545044201472, 'id_str': '1009976545044201472', 'indices': [3, 18]}]",0,None,1.22E+18,en,None,51250,FALSE,Twitter for iPhone,"RT @AliceMarieFree: Two Super Bowls ago I was sitting in a prison cell.

Today I am a free woman and my story was featured in a Super Bowl…","Washington, DC",Donald J. Trump,None,None
808,03-02-2020 03:41,[],[],103562,None,1.22E+18,en,None,21853,FALSE,Twitter for iPhone,So Great! https://t.co/5d9CZ0zIIQ,"Washington, DC",Donald J. Trump,None,None
809,03-02-2020 03:27,[],[],313071,None,1.22E+18,en,None,42709,FALSE,Twitter for iPhone,Congratulations to the Kansas City Chiefs on a great game and a fantastic comeback under immense pressure. We are p… https://t.co/ECvMGuqxlJ,"Washington, DC",Donald J. Trump,None,None
810,03-02-2020 01:19,[],"[{'screen_name': 'Lrihendry', 'name': 'LORI HENDRY TEXT TRUMP TO 88022', 'id': 129235890, 'id_str': '129235890', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [15, 31]}]",0,None,1.22E+18,en,None,8670,FALSE,Twitter for iPhone,"RT @Lrihendry: @realDonaldTrump BEST SUPER BOWL AD EVER! 

President Trump making lives better for minorities! 

Unlike Obama, who did noth…","Washington, DC",Donald J. Trump,None,None
811,03-02-2020 01:18,[],"[{'screen_name': 'IsraelUSAforevr', 'name': 'Israel & USA forever', 'id': 892469822575050754, 'id_str': '892469822575050754', 'indices': [3, 19]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [21, 37]}]",0,None,1.22E+18,en,None,6912,FALSE,Twitter for iPhone,RT @IsraelUSAforevr: @realDonaldTrump The best president ever https://t.co/QeXxsp7eDi,"Washington, DC",Donald J. Trump,None,None
812,03-02-2020 01:14,[],"[{'screen_name': 'SexCounseling', 'name': 'Dawn Michael, PhD💗', 'id': 204444440, 'id_str': '204444440', 'indices': [3, 17]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [19, 35]}]",0,None,1.22E+18,en,None,4619,FALSE,Twitter for iPhone,"RT @SexCounseling: @realDonaldTrump You have already done that in so many ways with prison reform, choice for veterans and a booming econom…","Washington, DC",Donald J. Trump,None,None
813,03-02-2020 01:13,[],"[{'screen_name': 'CarlHigbie', 'name': 'Carl Higbie', 'id': 503400523, 'id_str': '503400523', 'indices': [3, 14]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [16, 32]}]",0,None,1.22E+18,en,None,4460,FALSE,Twitter for iPhone,RT @CarlHigbie: @realDonaldTrump And all they got is a fraud impeachment. 2020 is gonna rock!!,"Washington, DC",Donald J. Trump,None,None
814,03-02-2020 01:12,[],"[{'screen_name': 'Sensedog', 'name': 'Sensedog 🇺🇸', 'id': 284904419, 'id_str': '284904419', 'indices': [3, 12]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [14, 30]}]",0,None,1.22E+18,en,None,3524,FALSE,Twitter for iPhone,RT @Sensedog: @realDonaldTrump Thank you Mr. President.,"Washington, DC",Donald J. Trump,None,None
815,03-02-2020 01:01,[],"[{'screen_name': 'SoCal4Trump', 'name': 'Trevor 🇺🇸', 'id': 3558102739, 'id_str': '3558102739', 'indices': [3, 15]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [17, 33]}]",0,None,1.22E+18,en,None,6212,FALSE,Twitter for iPhone,"RT @SoCal4Trump: @realDonaldTrump Just saw the ad during the Super Bowl. Awesome ad, Mr. President. Politicians in the past have TALKED abo…","Washington, DC",Donald J. Trump,None,None
816,03-02-2020 01:01,[],"[{'screen_name': 'RSBNetwork', 'name': 'Text RSBN to 31996 🇺🇸', 'id': 4041824789, 'id_str': '4041824789', 'indices': [3, 14]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [16, 32]}]",0,None,1.22E+18,en,None,4862,FALSE,Twitter for iPhone,"RT @RSBNetwork: @realDonaldTrump Promises MADE, Promises KEPT 🇺🇸","Washington, DC",Donald J. Trump,None,None
817,03-02-2020 01:01,[],"[{'screen_name': 'leodunson', 'name': 'Leo Dunson', 'id': 117626131, 'id_str': '117626131', 'indices': [3, 13]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [15, 31]}]",0,None,1.22E+18,en,None,9793,FALSE,Twitter for iPhone,RT @leodunson: @realDonaldTrump The Republican Party my whole life has ignored Black America. This President continues to prove over and ov…,"Washington, DC",Donald J. Trump,None,None
818,02-02-2020 23:56,[],[],212171,None,1.22E+18,en,None,54000,FALSE,Twitter for iPhone,"I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! 

Text… https://t.co/qgskhRQKI7","Washington, DC",Donald J. Trump,None,None
819,02-02-2020 23:13,[],[],280944,None,1.22E+18,en,None,37460,FALSE,Twitter for iPhone,"ENJOY THE GAME USA, OUR COUNTRY IS DOING GREAT!","Washington, DC",Donald J. Trump,None,None
820,02-02-2020 20:17,[],"[{'screen_name': 'SuperBowl', 'name': 'Super Bowl', 'id': 19425947, 'id_str': '19425947', 'indices': [3, 13]}, {'screen_name': 'foxnetworks', 'name': 'Fox Networks', 'id': 185755970, 'id_str': '185755970', 'indices': [40, 52]}]",72988,None,1.22E+18,en,None,12123,FALSE,Twitter for iPhone,My @SuperBowl Interview at 3:30 P.M. on @foxnetworks. Enjoy!,"Washington, DC",Donald J. Trump,None,None
821,02-02-2020 05:25,[],[],120378,None,1.22E+18,en,None,25021,FALSE,Twitter for iPhone,"Mini Mike is now negotiating both to get on the Democrat Primary debate stage, and to have the right to stand on bo… https://t.co/BSQLhAbXLS","Washington, DC",Donald J. Trump,None,None
822,02-02-2020 05:17,[],[],102546,None,1.22E+18,en,None,25358,FALSE,Twitter for iPhone,"Many of the ads you are watching were paid for by Mini Mike Bloomberg. He is going nowhere, just wasting his money,… https://t.co/s7j22UtMpb","Washington, DC",Donald J. Trump,None,None
823,02-02-2020 05:10,[],[],113762,None,1.22E+18,en,None,24922,FALSE,Twitter for iPhone,"Mini Mike is part of the Fake News. They are all working together. In fact, Bloomberg isn’t covering himself (too b… https://t.co/1bnPMHHyA0","Washington, DC",Donald J. Trump,None,None
824,02-02-2020 05:04,[],[],111175,None,1.22E+18,en,None,26344,FALSE,Twitter for iPhone,"The Radical Left, Do Nothing Democrats, don’t want justice when pushing the Impeachment Hoax, they only want to des… https://t.co/CgC43zFrnz","Washington, DC",Donald J. Trump,None,None
825,02-02-2020 04:58,"[{'text': 'KeepAmericaGreat2020', 'indices': [16, 37]}]","[{'screen_name': 'DanScavino', 'name': 'Dan Scavino', 'id': 620571475, 'id_str': '620571475', 'indices': [3, 14]}]",0,None,1.22E+18,und,None,21718,FALSE,Twitter for iPhone,RT @DanScavino: #KeepAmericaGreat2020🇺🇸 https://t.co/GpTygflvgJ,"Washington, DC",Donald J. Trump,None,None
826,02-02-2020 04:56,[],"[{'screen_name': 'tedcruz', 'name': 'Ted Cruz', 'id': 23022687, 'id_str': '23022687', 'indices': [3, 11]}]",0,None,1.22E+18,und,None,5866,FALSE,Twitter for iPhone,RT @tedcruz: Thx!,"Washington, DC",Donald J. Trump,None,None
827,02-02-2020 04:55,[],"[{'screen_name': 'LindseyGrahamSC', 'name': 'Lindsey Graham', 'id': 432895323, 'id_str': '432895323', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,17103,FALSE,Twitter for iPhone,RT @LindseyGrahamSC: I’m very pleased the Senate has rejected Democrats’ request to call additional witnesses after the House chose not to.…,"Washington, DC",Donald J. Trump,None,None
828,02-02-2020 04:55,[],"[{'screen_name': 'LindseyGrahamSC', 'name': 'Lindsey Graham', 'id': 432895323, 'id_str': '432895323', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,7475,FALSE,Twitter for iPhone,RT @LindseyGrahamSC: The fact is the House chose not to call witnesses like John Bolton because they wanted to impeach President Trump befo…,"Washington, DC",Donald J. Trump,None,None
829,02-02-2020 04:55,[],"[{'screen_name': 'LindseyGrahamSC', 'name': 'Lindsey Graham', 'id': 432895323, 'id_str': '432895323', 'indices': [3, 19]}]",0,None,1.22E+18,en,None,6971,FALSE,Twitter for iPhone,"RT @LindseyGrahamSC: This has been a partisan impeachment from Day 1 – terrible on process and dangerous on substance.  

It rings hollow f…","Washington, DC",Donald J. Trump,None,None
830,02-02-2020 04:54,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,6759,FALSE,Twitter for iPhone,"RT @GOP: Before Democrats like Adam Schiff were trying to use John Bolton to advance their political agenda, they were railing against him…","Washington, DC",Donald J. Trump,None,None
831,02-02-2020 04:54,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,7738,FALSE,Twitter for iPhone,"RT @GOP: “[House Democrats] created the record. Do not allow them to penalize the country, and the Constitution, because they failed to do…","Washington, DC",Donald J. Trump,None,None
832,02-02-2020 04:53,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [26, 42]}]",0,None,1.22E+18,en,None,6464,FALSE,Twitter for iPhone,"RT @GOP: Today, President @realDonaldTrump reiterated his administration’s commitment to eradicate the scourge of human trafficking at toda…","Washington, DC",Donald J. Trump,None,None
833,02-02-2020 04:53,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [108, 124]}]",0,None,1.22E+18,en,None,9873,FALSE,Twitter for iPhone,RT @GOP: “We are dismantling the criminal organizations that make large-scale human trafficking possible.” -@realDonaldTrump https://t.co/X…,"Washington, DC",Donald J. Trump,None,None
834,02-02-2020 04:53,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,6426,FALSE,Twitter for iPhone,"RT @GOP: “The economy is working for workers, and they know it.”
https://t.co/AIs469gAQE","Washington, DC",Donald J. Trump,None,None
835,02-02-2020 04:52,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [19, 35]}]",0,None,1.22E+18,en,None,6829,FALSE,Twitter for iPhone,"RT @GOP: President @realDonaldTrump has made Historically Black Colleges and Universities a priority.

He's appropriated more money to HBCU…","Washington, DC",Donald J. Trump,None,None
836,02-02-2020 04:52,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,7168,FALSE,Twitter for iPhone,RT @GOP: “This entire impeachment sham has been a predetermined narrative full of lies and false accusations designed to divide America and…,"Washington, DC",Donald J. Trump,None,None
837,02-02-2020 04:52,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,7149,FALSE,Twitter for iPhone,"RT @GOP: African Americans have a champion in Pres. Trump!
 
He's created 1.6 MILLION jobs for black Americans since his election.
 
Africa…","Washington, DC",Donald J. Trump,None,None
838,02-02-2020 04:51,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,und,None,4867,FALSE,Twitter for iPhone,"RT @GOP: 👍👍👍
https://t.co/mXV8JKuqyF","Washington, DC",Donald J. Trump,None,None
839,02-02-2020 04:51,[],"[{'screen_name': 'GOP', 'name': 'GOP', 'id': 11134252, 'id_str': '11134252', 'indices': [3, 7]}]",0,None,1.22E+18,en,None,6023,FALSE,Twitter for iPhone,"RT @GOP: “We’ve known this has been a waste of time and a sham from the beginning, and America is ready to move on. I think they've shown t…","Washington, DC",Donald J. Trump,None,None
840,02-02-2020 04:48,[],[],35083,None,1.22E+18,en,None,8023,FALSE,Twitter for iPhone,Correct! https://t.co/V5Xye7zAcN,"Washington, DC",Donald J. Trump,None,None
841,02-02-2020 04:44,[],"[{'screen_name': 'senatemajldr', 'name': 'Leader McConnell', 'id': 1249982359, 'id_str': '1249982359', 'indices': [3, 16]}]",0,None,1.22E+18,en,None,17464,FALSE,Twitter for iPhone,"RT @senatemajldr: A majority of the U.S. Senate has determined that the numerous witnesses and 28,000-plus pages of documents already in ev…","Washington, DC",Donald J. Trump,None,None
842,02-02-2020 04:43,[],"[{'screen_name': 'EliseStefanik', 'name': 'Elise Stefanik', 'id': 109579534, 'id_str': '109579534', 'indices': [3, 17]}]",0,None,1.22E+18,en,None,17404,FALSE,Twitter for iPhone,"RT @EliseStefanik: Adam Schiff’s impeachment sham is OVER. 

It was partisan, unconstitutional, unfair, and flawed from the very start. 

F…","Washington, DC",Donald J. Trump,None,None
